#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
# assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material
GCF_000217615.1	PRJNA224116	SAMN02602996		na	1031709	1747	Cutibacterium acnes 6609	strain=6609		latest	Complete Genome	Major	Full	2011/06/08	ASM21761v1	BAYGEN	GCA_000217615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/217/615/GCF_000217615.1_ASM21761v1		
GCF_000221125.1	PRJNA224116	SAMN00015391	AFUM00000000.1	na	679193	1747	Cutibacterium acnes SK182	strain=SK182		latest	Contig	Major	Full	2011/07/21	ASM22112v2	JCVI	GCA_000221125.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/221/125/GCF_000221125.1_ASM22112v2		
GCF_000231215.1	PRJNA224116	SAMN02602997		na	1091045	1747	Cutibacterium acnes subsp. defendens ATCC 11828	strain=ATCC 11828		latest	Complete Genome	Major	Full	2011/10/20	ASM23121v1	BAYGEN	GCA_000231215.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/231/215/GCF_000231215.1_ASM23121v1		assembly from type material
GCF_000240015.1	PRJNA224116	SAMN02602998		na	1114966	1747	Cutibacterium acnes TypeIA2 P.acn33	strain=P.acn33		latest	Complete Genome	Major	Full	2011/12/23	ASM24001v1	BAYGEN	GCA_000240015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/240/015/GCF_000240015.1_ASM24001v1		
GCF_000240035.1	PRJNA224116	SAMN02602999		na	1114967	1747	Cutibacterium acnes TypeIA2 P.acn17	strain=P.acn17		latest	Complete Genome	Major	Full	2011/12/23	ASM24003v1	BAYGEN	GCA_000240035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/240/035/GCF_000240035.1_ASM24003v1		
GCF_000240055.1	PRJNA224116	SAMN02603000		na	1114969	1747	Cutibacterium acnes TypeIA2 P.acn31	strain=P.acn31		latest	Complete Genome	Major	Full	2011/12/23	ASM24005v1	BAYGEN	GCA_000240055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/240/055/GCF_000240055.1_ASM24005v1		
GCF_000252385.1	PRJNA224116	SAMN02469319	AIJP00000000.1	na	1136877	1747	Cutibacterium acnes PRP-38	strain=PRP-38		latest	Contig	Major	Full	2012/03/09	ASM25238v2	BAYGEN	GCA_000252385.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/252/385/GCF_000252385.1_ASM25238v2		
GCF_000302515.1	PRJNA224116	SAMN02604070		na	1234380	1747	Cutibacterium acnes C1	strain=C1		latest	Complete Genome	Major	Full	2012/10/03	ASM30251v1	Tokyo Medical and Dental University	GCA_000302515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/302/515/GCF_000302515.1_ASM30251v1		
GCF_000342585.1	PRJNA224116	SAMN02469317	AOGR00000000.1	na	1276649	1747	Cutibacterium acnes FZ1/2/0	strain=FZ1/2/0		latest	Contig	Major	Full	2013/03/01	PropiAcnFZ1/2/0_1.0	BAYGEN	GCA_000342585.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/585/GCF_000342585.1_PropiAcnFZ1_2_0_1.0		
GCF_000376705.1	PRJNA224116	SAMN02604074		na	1134454	1747	Cutibacterium acnes HL096PA1	strain=HL096PA1		latest	Complete Genome	Major	Full	2013/04/22	ASM37670v1	UCLA David Geffen School of Medicine	GCA_000376705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/376/705/GCF_000376705.1_ASM37670v1		
GCF_000472405.1	PRJNA224116	SAMN02440711	AWZZ00000000.1	na	1122995	1747	Cutibacterium acnes DSM 1897	strain=DSM 1897		latest	Contig	Major	Full	2013/09/30	ASM47240v1	DOE Joint Genome Institute	GCA_000472405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/472/405/GCF_000472405.1_ASM47240v1		assembly from type material
GCF_000488875.1	PRJNA224116	SAMN02471689	AXZT00000000.1	na	1226748	1747	Cutibacterium acnes HL042PA3	strain=HL042PA3		latest	Contig	Major	Full	2013/10/29	P. acnes HL042PA3, version 1.0	University of California, Los Angeles	GCA_000488875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/488/875/GCF_000488875.1_P._acnes_HL042PA3_version_1.0		
GCF_000496895.1	PRJNA224116	SAMN02469302	APCV00000000.1	na	1292038	1747	Cutibacterium acnes PA2	strain=PA2		latest	Contig	Major	Full	2013/11/14	PA2_assembly2012	Aarhus University	GCA_000496895.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/496/895/GCF_000496895.1_PA2_assembly2012		
GCF_000496915.1	PRJNA224116	SAMN02469301	ARZZ00000000.1	na	1292039	1747	Cutibacterium acnes P6	strain=P6		latest	Contig	Major	Full	2013/11/14	P6_assembly2012	Aarhus University	GCA_000496915.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/496/915/GCF_000496915.1_P6_assembly2012		
GCF_000709495.1	PRJNA224116	SAMN03081471		na	1276648	1747	Cutibacterium acnes hdn-1	strain=hdn-1		latest	Complete Genome	Major	Full	2014/06/17	ASM70949v1	BAYGEN	GCA_000709495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/709/495/GCF_000709495.1_ASM70949v1		
GCF_000730465.1	PRJNA224116	SAMN02782304	JNHT00000000.1	na	1747	1747	Cutibacterium acnes	strain=HL411PA1		latest	Contig	Major	Full	2014/07/17	ASM73046v1	University of California, Los Angeles	GCA_000730465.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/730/465/GCF_000730465.1_ASM73046v1		
GCF_000730485.1	PRJNA224116	SAMN02782297	JNHS00000000.1	na	1747	1747	Cutibacterium acnes	strain=ATCC 6919		latest	Contig	Major	Full	2014/07/17	ASM73048v1	University of California, Los Angeles	GCA_000730485.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/730/485/GCF_000730485.1_ASM73048v1		assembly from type material
GCF_000735055.1	PRJNA224116	SAMN02943196	AODB00000000.1	na	1271533	1747	Cutibacterium acnes HL202PA1	strain=HL202PA1		latest	Contig	Major	Full	2014/07/28	PacnesHL202PA1v1.0	University of California, Los Angeles	GCA_000735055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/735/055/GCF_000735055.1_PacnesHL202PA1v1.0		
GCF_001063605.1	PRJNA224116	SAMN03197718	JVDS00000000.1	na	1747	1747	Cutibacterium acnes	strain=523_PAVI		latest	Scaffold	Major	Full	2015/07/10	ASM106360v1	University of Washington	GCA_001063605.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/063/605/GCF_001063605.1_ASM106360v1		
GCF_001281065.1	PRJNA224116	SAMN03263080		na	1747	1747	Cutibacterium acnes	strain=KCOM 1861 (= ChDC B594)		latest	Complete Genome	Major	Full	2015/09/11	ASM128106v1	Chosun University	GCA_001281065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/281/065/GCF_001281065.1_ASM128106v1		
GCF_001469555.1	PRJNA224116	SAMN03982898		na	1747	1747	Cutibacterium acnes	strain=PA_30_2_L1		latest	Chromosome	Major	Full	2015/12/18	ASM146955v1	None	GCA_001469555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/555/GCF_001469555.1_ASM146955v1		
GCF_001469565.1	PRJNA224116	SAMN03982939		na	1747	1747	Cutibacterium acnes	strain=PA_15_1_R1		latest	Complete Genome	Major	Full	2015/12/18	ASM146956v1	Aarhus University	GCA_001469565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/565/GCF_001469565.1_ASM146956v1		
GCF_001469595.1	PRJNA224116	SAMN03982942		na	1747	1747	Cutibacterium acnes	strain=PA_21_1_L1		latest	Complete Genome	Major	Full	2015/12/18	ASM146959v1	None	GCA_001469595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/595/GCF_001469595.1_ASM146959v1		
GCF_001469615.1	PRJNA224116	SAMN03982940		na	1747	1747	Cutibacterium acnes	strain=PA_15_2_L1		latest	Complete Genome	Major	Full	2015/12/18	ASM146961v1	None	GCA_001469615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/615/GCF_001469615.1_ASM146961v1		
GCF_001469635.1	PRJNA224116	SAMN03982937		na	1747	1747	Cutibacterium acnes	strain=PA_12_1_R1		latest	Chromosome	Major	Full	2015/12/18	ASM146963v1	None	GCA_001469635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/635/GCF_001469635.1_ASM146963v1		
GCF_001469655.1	PRJNA224116	SAMN03982899		na	1747	1747	Cutibacterium acnes	strain=PA_12_1_L1		latest	Complete Genome	Major	Full	2015/12/18	ASM146965v1	None	GCA_001469655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/655/GCF_001469655.1_ASM146965v1		
GCF_001481615.1	PRJNA224116	SAMN03398612		na	1747	1747	Cutibacterium acnes	strain=A1-14		latest	Chromosome	Major	Full	2015/12/23	ASM148161v1	I.N. Blokhina Research Institute of Epidemiology and Microbiology	GCA_001481615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/481/615/GCF_001481615.1_ASM148161v1		
GCF_001660115.1	PRJNA224116	SAMN05207570	LYYA00000000.1	na	1747	1747	Cutibacterium acnes	strain=50.1.L1		latest	Contig	Major	Full	2016/06/08	ASM166011v1	Aarhus University	GCA_001660115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/660/115/GCF_001660115.1_ASM166011v1		
GCF_001660855.1	PRJNA224116	SAMN05185370	LZCJ00000000.1	na	1747	1747	Cutibacterium acnes	strain=51.1.L1		latest	Contig	Major	Full	2016/06/10	ASM166085v1	Aarhus University	GCA_001660855.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/660/855/GCF_001660855.1_ASM166085v1		
GCF_001660865.1	PRJNA224116	SAMN05185369	LZCI00000000.1	na	1747	1747	Cutibacterium acnes	strain=52.1.L4		latest	Scaffold	Major	Full	2016/06/10	ASM166086v1	Aarhus University	GCA_001660865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/660/865/GCF_001660865.1_ASM166086v1		
GCF_001660875.1	PRJNA224116	SAMN05185378	LZCL00000000.1	na	1747	1747	Cutibacterium acnes	strain=48.1.L1		latest	Scaffold	Major	Full	2016/06/10	ASM166087v1	Aarhus University	GCA_001660875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/660/875/GCF_001660875.1_ASM166087v1		
GCF_001660885.1	PRJNA224116	SAMN05185374	LZCK00000000.1	na	1747	1747	Cutibacterium acnes	strain=49.1.L1		latest	Contig	Major	Full	2016/06/10	ASM166088v1	Aarhus University	GCA_001660885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/660/885/GCF_001660885.1_ASM166088v1		
GCF_001660935.1	PRJNA224116	SAMN05185383	LZCM00000000.1	na	1747	1747	Cutibacterium acnes	strain=32.1.L2		latest	Contig	Major	Full	2016/06/10	ASM166093v1	Aarhus University	GCA_001660935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/660/935/GCF_001660935.1_ASM166093v1		
GCF_001660945.1	PRJNA224116	SAMN05185386	LZCN00000000.1	na	1747	1747	Cutibacterium acnes	strain=46.1.L1		latest	Contig	Major	Full	2016/06/10	ASM166094v1	Aarhus University	GCA_001660945.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/660/945/GCF_001660945.1_ASM166094v1		
GCF_001660955.1	PRJNA224116	SAMN05185391	LZCR00000000.1	na	1747	1747	Cutibacterium acnes	strain=26.1.L1		latest	Scaffold	Major	Full	2016/06/10	ASM166095v1	Aarhus University	GCA_001660955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/660/955/GCF_001660955.1_ASM166095v1		
GCF_001660965.1	PRJNA224116	SAMN05185388	LZCP00000000.1	na	1747	1747	Cutibacterium acnes	strain=43.1.L1		latest	Scaffold	Major	Full	2016/06/10	ASM166096v1	Aarhus University	GCA_001660965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/660/965/GCF_001660965.1_ASM166096v1		
GCF_001661015.1	PRJNA224116	SAMN05185389	LZCQ00000000.1	na	1747	1747	Cutibacterium acnes	strain=37.1.L1		latest	Contig	Major	Full	2016/06/10	ASM166101v1	Aarhus University	GCA_001661015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/661/015/GCF_001661015.1_ASM166101v1		
GCF_001661025.1	PRJNA224116	SAMN05185387	LZCO00000000.1	na	1747	1747	Cutibacterium acnes	strain=44.1.L1		latest	Scaffold	Major	Full	2016/06/10	ASM166102v1	Aarhus University	GCA_001661025.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/661/025/GCF_001661025.1_ASM166102v1		
GCF_001750525.1	PRJNA224116	SAMN05361919	MAVU00000000.1	na	1747	1747	Cutibacterium acnes	strain=NTS_2003_1719		latest	Contig	Major	Full	2016/10/03	ASM175052v1	Nantes University Hospital	GCA_001750525.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/750/525/GCF_001750525.1_ASM175052v1		
GCF_001750535.1	PRJNA224116	SAMN05360247	MAUX00000000.1	na	1747	1747	Cutibacterium acnes	strain=LRY_BL		latest	Contig	Major	Full	2016/10/03	ASM175053v1	Nantes University Hospital	GCA_001750535.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/750/535/GCF_001750535.1_ASM175053v1		
GCF_001750545.1	PRJNA224116	SAMN05360246	MAUW00000000.1	na	1747	1747	Cutibacterium acnes	strain=NTS_2004_10708		latest	Contig	Major	Full	2016/10/03	ASM175054v1	Nantes University Hospital	GCA_001750545.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/750/545/GCF_001750545.1_ASM175054v1		
GCF_001750555.1	PRJNA224116	SAMN05360248	MAUY00000000.1	na	1747	1747	Cutibacterium acnes	strain=NTS_31306190		latest	Scaffold	Major	Full	2016/10/03	ASM175055v1	Nantes University Hospital	GCA_001750555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/750/555/GCF_001750555.1_ASM175055v1		
GCF_001750605.1	PRJNA224116	SAMN05567826	MDGS00000000.1	na	1747	1747	Cutibacterium acnes	strain=HB		latest	Contig	Major	Full	2016/10/03	ASM175060v1	Nantes University Hospital	GCA_001750605.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/750/605/GCF_001750605.1_ASM175060v1		
GCF_002556485.1	PRJNA224116	SAMN04158332	LKVC00000000.1	na	1747	1747	Cutibacterium acnes	strain=09-23		latest	Contig	Major	Full	2017/10/16	ASM255648v1	Aarhus University	GCA_002556485.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/556/485/GCF_002556485.1_ASM255648v1		
GCF_002572555.1	PRJNA224116	SAMN06319186	MVCB00000000.1	na	1905725	1747	Cutibacterium acnes subsp. defendens	strain=09-323		latest	Contig	Major	Full	2017/10/18	ASM257255v1	Aarhus University	GCA_002572555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/572/555/GCF_002572555.1_ASM257255v1		
GCF_002572575.1	PRJNA224116	SAMN06319219	MVCC00000000.1	na	1734925	1747	Cutibacterium acnes subsp. acnes	strain=12-89		latest	Contig	Major	Full	2017/10/17	ASM257257v1	Aarhus University	GCA_002572575.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/572/575/GCF_002572575.1_ASM257257v1		
GCF_002572585.1	PRJNA224116	SAMN06319221	MVCD00000000.1	na	1905725	1747	Cutibacterium acnes subsp. defendens	strain=10-482		latest	Contig	Major	Full	2017/10/18	ASM257258v1	Aarhus University	GCA_002572585.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/572/585/GCF_002572585.1_ASM257258v1		
GCF_002572615.1	PRJNA224116	SAMN06319222	MVCE00000000.1	na	1747	1747	Cutibacterium acnes	strain=11-78		latest	Contig	Major	Full	2017/10/18	ASM257261v1	Aarhus University	GCA_002572615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/572/615/GCF_002572615.1_ASM257261v1		
GCF_002572625.1	PRJNA224116	SAMN06319223	MVCF00000000.1	na	1734925	1747	Cutibacterium acnes subsp. acnes	strain=11-88		latest	Contig	Major	Full	2017/10/17	ASM257262v1	Aarhus University	GCA_002572625.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/572/625/GCF_002572625.1_ASM257262v1		
GCF_002572655.1	PRJNA224116	SAMN06319224	MVCG00000000.1	na	1734925	1747	Cutibacterium acnes subsp. acnes	strain=11-90		latest	Contig	Major	Full	2017/10/18	ASM257265v1	Aarhus University	GCA_002572655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/572/655/GCF_002572655.1_ASM257265v1		
GCF_002572665.1	PRJNA224116	SAMN06319225	MVCH00000000.1	na	1905725	1747	Cutibacterium acnes subsp. defendens	strain=10-43		latest	Contig	Major	Full	2017/10/18	ASM257266v1	Aarhus University	GCA_002572665.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/572/665/GCF_002572665.1_ASM257266v1		
GCF_002572695.1	PRJNA224116	SAMN06319228	MVCJ00000000.1	na	1747	1747	Cutibacterium acnes	strain=09-263		latest	Contig	Major	Full	2017/10/17	ASM257269v1	Aarhus University	GCA_002572695.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/572/695/GCF_002572695.1_ASM257269v1		
GCF_002572705.1	PRJNA224116	SAMN06319227	MVCI00000000.1	na	1905725	1747	Cutibacterium acnes subsp. defendens	strain=09-109		latest	Contig	Major	Full	2017/10/18	ASM257270v1	Aarhus University	GCA_002572705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/572/705/GCF_002572705.1_ASM257270v1		
GCF_002572735.1	PRJNA224116	SAMN06319229	MVCK00000000.1	na	1734925	1747	Cutibacterium acnes subsp. acnes	strain=10-113		latest	Contig	Major	Full	2017/10/18	ASM257273v1	Aarhus University	GCA_002572735.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/572/735/GCF_002572735.1_ASM257273v1		
GCF_002572745.1	PRJNA224116	SAMN06319230	MVCL00000000.1	na	1734925	1747	Cutibacterium acnes subsp. acnes	strain=10-118		latest	Contig	Major	Full	2017/10/17	ASM257274v1	Aarhus University	GCA_002572745.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/572/745/GCF_002572745.1_ASM257274v1		
GCF_002572775.1	PRJNA224116	SAMN06319231	MVCM00000000.1	na	1747	1747	Cutibacterium acnes	strain=10-167		latest	Contig	Major	Full	2017/10/17	ASM257277v1	Aarhus University	GCA_002572775.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/572/775/GCF_002572775.1_ASM257277v1		
GCF_002572785.1	PRJNA224116	SAMN06319232	MVCN00000000.1	na	1905725	1747	Cutibacterium acnes subsp. defendens	strain=11-49		latest	Contig	Major	Full	2017/10/17	ASM257278v1	Aarhus University	GCA_002572785.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/572/785/GCF_002572785.1_ASM257278v1		
GCF_002572815.1	PRJNA224116	SAMN06319233	MVCO00000000.1	na	1905725	1747	Cutibacterium acnes subsp. defendens	strain=11-79		latest	Contig	Major	Full	2017/10/18	ASM257281v1	Aarhus University	GCA_002572815.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/572/815/GCF_002572815.1_ASM257281v1		
GCF_002572835.1	PRJNA224116	SAMN06319235	MVCP00000000.1	na	1905725	1747	Cutibacterium acnes subsp. defendens	strain=11-356		latest	Contig	Major	Full	2017/10/17	ASM257283v1	Aarhus University	GCA_002572835.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/572/835/GCF_002572835.1_ASM257283v1		
GCF_002600615.1	PRJNA224116	SAMN04158270	LKVB00000000.1	na	1747	1747	Cutibacterium acnes	strain=09-9		latest	Contig	Major	Full	2017/10/20	ASM260061v1	Aarhus University	GCA_002600615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/600/615/GCF_002600615.1_ASM260061v1		
GCF_002775615.1	PRJNA224116	SAMN07259472	NJFY00000000.1	na	1747	1747	Cutibacterium acnes	strain=CA17		latest	Contig	Major	Full	2017/11/16	ASM277561v1	Huashan Hospital, Fudan University,Shanghai	GCA_002775615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/775/615/GCF_002775615.1_ASM277561v1		
GCF_002775655.1	PRJNA224116	SAMN07268976	NJNN00000000.1	na	1747	1747	Cutibacterium acnes	strain=CA39		latest	Contig	Major	Full	2017/11/16	ASM277565v1	Huashan Hospital, Fudan University,Shanghai	GCA_002775655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/775/655/GCF_002775655.1_ASM277565v1		
GCF_002775735.1	PRJNA224116	SAMN07268412	NJNM00000000.1	na	1747	1747	Cutibacterium acnes	strain=CA51		latest	Contig	Major	Full	2017/11/16	ASM277573v1	Huashan Hospital, Fudan University,Shanghai	GCA_002775735.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/775/735/GCF_002775735.1_ASM277573v1		
GCF_002831705.1	PRJNA224116	SAMN04158372	LKVE00000000.1	na	1747	1747	Cutibacterium acnes	strain=09-193		latest	Contig	Major	Full	2017/12/11	ASM283170v1	Aarhus University	GCA_002831705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/831/705/GCF_002831705.1_ASM283170v1		
GCF_002831715.1	PRJNA224116	SAMN04158393	LKVG00000000.1	na	1747	1747	Cutibacterium acnes	strain=09-322		latest	Contig	Major	Full	2017/12/11	ASM283171v1	Aarhus University	GCA_002831715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/831/715/GCF_002831715.1_ASM283171v1		
GCF_002831725.1	PRJNA224116	SAMN04158333	LKVD00000000.1	na	1747	1747	Cutibacterium acnes	strain=09-29		latest	Contig	Major	Full	2017/12/11	ASM283172v1	Aarhus University	GCA_002831725.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/831/725/GCF_002831725.1_ASM283172v1		
GCF_002831735.1	PRJNA224116	SAMN04158392	LKVF00000000.1	na	1747	1747	Cutibacterium acnes	strain=09-258		latest	Contig	Major	Full	2017/12/11	ASM283173v1	Aarhus University	GCA_002831735.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/831/735/GCF_002831735.1_ASM283173v1		
GCF_002861085.1	PRJNA224116	SAMN08193711	PKIU00000000.1	na	1747	1747	Cutibacterium acnes	strain=UMB0211		latest	Contig	Major	Full	2017/12/28	ASM286108v1	Loyola University Chicago	GCA_002861085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/861/085/GCF_002861085.1_ASM286108v1		
GCF_003030305.1	PRJNA224116	SAMN07660999		na	1747	1747	Cutibacterium acnes	strain=ATCC 6919		latest	Complete Genome	Major	Full	2018/04/02	ASM303030v1	Jinan University Medical School Affiliated Hospital of Dongguan	GCA_003030305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/030/305/GCF_003030305.1_ASM303030v1		assembly from type material
GCF_003384115.1	PRJNA224116	SAMN07656221	NXAP00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-231		latest	Contig	Major	Full	2018/08/13	ASM338411v1	University of Washington	GCA_003384115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/115/GCF_003384115.1_ASM338411v1		
GCF_003384145.1	PRJNA224116	SAMN07656223	NXAQ00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-207		latest	Contig	Major	Full	2018/08/13	ASM338414v1	University of Washington	GCA_003384145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/145/GCF_003384145.1_ASM338414v1		
GCF_003384175.1	PRJNA224116	SAMN07656225	NXAR00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-206		latest	Contig	Major	Full	2018/08/13	ASM338417v1	University of Washington	GCA_003384175.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/175/GCF_003384175.1_ASM338417v1		
GCF_003384195.1	PRJNA224116	SAMN07656234	NXAS00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-180		latest	Contig	Major	Full	2018/08/13	ASM338419v1	University of Washington	GCA_003384195.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/195/GCF_003384195.1_ASM338419v1		
GCF_003384225.1	PRJNA224116	SAMN07656239	NXAT00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-178		latest	Contig	Major	Full	2018/08/13	ASM338422v1	University of Washington	GCA_003384225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/225/GCF_003384225.1_ASM338422v1		
GCF_003384255.1	PRJNA224116	SAMN07656295	NXAW00000000.1	na	1747	1747	Cutibacterium acnes	strain=M13605		latest	Contig	Major	Full	2018/08/13	ASM338425v1	University of Washington	GCA_003384255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/255/GCF_003384255.1_ASM338425v1		
GCF_003384285.1	PRJNA224116	SAMN07656251	NXAU00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-186		latest	Contig	Major	Full	2018/08/13	ASM338428v1	University of Washington	GCA_003384285.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/285/GCF_003384285.1_ASM338428v1		
GCF_003384305.1	PRJNA224116	SAMN07711217	PCNE00000000.1	na	1747	1747	Cutibacterium acnes	strain=T14358		latest	Contig	Major	Full	2018/08/13	ASM338430v1	University of Washington	GCA_003384305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/305/GCF_003384305.1_ASM338430v1		
GCF_003384315.1	PRJNA224116	SAMN07711223	PCNF00000000.1	na	1747	1747	Cutibacterium acnes	strain=T14441		latest	Contig	Major	Full	2018/08/13	ASM338431v1	University of Washington	GCA_003384315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/315/GCF_003384315.1_ASM338431v1		
GCF_003384345.1	PRJNA224116	SAMN07711224	PCNG00000000.1	na	1747	1747	Cutibacterium acnes	strain=T14475		latest	Contig	Major	Full	2018/08/13	ASM338434v1	University of Washington	GCA_003384345.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/345/GCF_003384345.1_ASM338434v1		
