#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
# assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material
GCF_012926605.1	PRJNA224116	SAMN14639568	JABBMR000000000.1	na	29388	29388	Staphylococcus capitis	strain=18-857		latest	Contig	Major	Full	2020/04/28	ASM1292660v1	Huashan Hospitial of Fudan University	GCA_012926605.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/605/GCF_012926605.1_ASM1292660v1		
GCF_012926635.1	PRJNA224116	SAMN14639567	JABBMQ000000000.1	na	29388	29388	Staphylococcus capitis	strain=18-627		latest	Contig	Major	Full	2020/04/28	ASM1292663v1	Huashan Hospitial of Fudan University	GCA_012926635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/635/GCF_012926635.1_ASM1292663v1		
GCF_012926645.1	PRJNA224116	SAMN14639565	JABBMO000000000.1	na	29388	29388	Staphylococcus capitis	strain=18-127		latest	Contig	Major	Full	2020/04/28	ASM1292664v1	Huashan Hospitial of Fudan University	GCA_012926645.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/645/GCF_012926645.1_ASM1292664v1		
GCF_012926665.1	PRJNA224116	SAMN14639566	JABBMP000000000.1	na	29388	29388	Staphylococcus capitis	strain=18-623		latest	Contig	Major	Full	2020/04/28	ASM1292666v1	Huashan Hospitial of Fudan University	GCA_012926665.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/665/GCF_012926665.1_ASM1292666v1		
GCF_012926705.1	PRJNA224116	SAMN14639562	JABBML000000000.1	na	29388	29388	Staphylococcus capitis	strain=17-639		latest	Contig	Major	Full	2020/04/28	ASM1292670v1	Huashan Hospitial of Fudan University	GCA_012926705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/705/GCF_012926705.1_ASM1292670v1		
GCF_012926715.1	PRJNA224116	SAMN14639561	JABBMK000000000.1	na	29388	29388	Staphylococcus capitis	strain=17-396		latest	Contig	Major	Full	2020/04/28	ASM1292671v1	Huashan Hospitial of Fudan University	GCA_012926715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/715/GCF_012926715.1_ASM1292671v1		
GCF_012926725.1	PRJNA224116	SAMN14639560	JABBMJ000000000.1	na	29388	29388	Staphylococcus capitis	strain=17-124		latest	Contig	Major	Full	2020/04/28	ASM1292672v1	Huashan Hospitial of Fudan University	GCA_012926725.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/725/GCF_012926725.1_ASM1292672v1		
GCF_012926735.1	PRJNA224116	SAMN14639564	JABBMN000000000.1	na	29388	29388	Staphylococcus capitis	strain=17-759		latest	Contig	Major	Full	2020/04/28	ASM1292673v1	Huashan Hospitial of Fudan University	GCA_012926735.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/735/GCF_012926735.1_ASM1292673v1		
GCF_012926745.1	PRJNA224116	SAMN14639563	JABBMM000000000.1	na	29388	29388	Staphylococcus capitis	strain=17-687		latest	Contig	Major	Full	2020/04/28	ASM1292674v1	Huashan Hospitial of Fudan University	GCA_012926745.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/745/GCF_012926745.1_ASM1292674v1		
GCF_012926805.1	PRJNA224116	SAMN14639559	JABBMI000000000.1	na	29388	29388	Staphylococcus capitis	strain=17-84		latest	Contig	Major	Full	2020/04/28	ASM1292680v1	Huashan Hospitial of Fudan University	GCA_012926805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/805/GCF_012926805.1_ASM1292680v1		
GCF_012926825.1	PRJNA224116	SAMN14639558	JABBMH000000000.1	na	29388	29388	Staphylococcus capitis	strain=17-73		latest	Contig	Major	Full	2020/04/28	ASM1292682v1	Huashan Hospitial of Fudan University	GCA_012926825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/825/GCF_012926825.1_ASM1292682v1		
GCF_012926835.1	PRJNA224116	SAMN14639555	JABBME000000000.1	na	29388	29388	Staphylococcus capitis	strain=15-101		latest	Contig	Major	Full	2020/04/28	ASM1292683v1	Huashan Hospitial of Fudan University	GCA_012926835.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/835/GCF_012926835.1_ASM1292683v1		
GCF_012926845.1	PRJNA224116	SAMN14639556	JABBMF000000000.1	na	29388	29388	Staphylococcus capitis	strain=15-112		latest	Contig	Major	Full	2020/04/28	ASM1292684v1	Huashan Hospitial of Fudan University	GCA_012926845.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/845/GCF_012926845.1_ASM1292684v1		
GCF_012926855.1	PRJNA224116	SAMN14639557	JABBMG000000000.1	na	29388	29388	Staphylococcus capitis	strain=15-843		latest	Contig	Major	Full	2020/04/28	ASM1292685v1	Huashan Hospitial of Fudan University	GCA_012926855.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/855/GCF_012926855.1_ASM1292685v1		
GCF_012926865.1	PRJNA224116	SAMN14639554	JABBMD000000000.1	na	29388	29388	Staphylococcus capitis	strain=15-72		latest	Contig	Major	Full	2020/04/28	ASM1292686v1	Huashan Hospitial of Fudan University	GCA_012926865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/865/GCF_012926865.1_ASM1292686v1		
GCF_012926925.1	PRJNA224116	SAMN14639552	JABBMB000000000.1	na	29388	29388	Staphylococcus capitis	strain=13-407		latest	Contig	Major	Full	2020/04/28	ASM1292692v1	Huashan Hospitial of Fudan University	GCA_012926925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/925/GCF_012926925.1_ASM1292692v1		
GCF_012926945.1	PRJNA224116	SAMN14639549	JABBLY000000000.1	na	29388	29388	Staphylococcus capitis	strain=12-400		latest	Contig	Major	Full	2020/04/28	ASM1292694v1	Huashan Hospitial of Fudan University	GCA_012926945.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/945/GCF_012926945.1_ASM1292694v1		
GCF_012926955.1	PRJNA224116	SAMN14639550	JABBLZ000000000.1	na	29388	29388	Staphylococcus capitis	strain=12-498		latest	Contig	Major	Full	2020/04/28	ASM1292695v1	Huashan Hospitial of Fudan University	GCA_012926955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/955/GCF_012926955.1_ASM1292695v1		
GCF_012926965.1	PRJNA224116	SAMN14639553	JABBMC000000000.1	na	29388	29388	Staphylococcus capitis	strain=13-903		latest	Contig	Major	Full	2020/04/28	ASM1292696v1	Huashan Hospitial of Fudan University	GCA_012926965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/965/GCF_012926965.1_ASM1292696v1		
GCF_012926975.1	PRJNA224116	SAMN14639551	JABBMA000000000.1	na	29388	29388	Staphylococcus capitis	strain=12-535		latest	Contig	Major	Full	2020/04/28	ASM1292697v1	Huashan Hospitial of Fudan University	GCA_012926975.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/975/GCF_012926975.1_ASM1292697v1		
GCF_012927025.1	PRJNA224116	SAMN14639548	JABBLX000000000.1	na	29388	29388	Staphylococcus capitis	strain=12-86		latest	Contig	Major	Full	2020/04/28	ASM1292702v1	Huashan Hospitial of Fudan University	GCA_012927025.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/927/025/GCF_012927025.1_ASM1292702v1		
GCF_012927055.1	PRJNA224116	SAMN14639547	JABBLW000000000.1	na	29388	29388	Staphylococcus capitis	strain=12-53		latest	Contig	Major	Full	2020/04/28	ASM1292705v1	Huashan Hospitial of Fudan University	GCA_012927055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/927/055/GCF_012927055.1_ASM1292705v1		
GCF_013267675.1	PRJNA224116	SAMN11056468		na	29388	29388	Staphylococcus capitis	strain=FDAARGOS_753		latest	Complete Genome	Major	Full	2020/06/04	ASM1326767v1	US Food and Drug Administration	GCA_013267675.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/267/675/GCF_013267675.1_ASM1326767v1		
GCF_013415405.1	PRJNA224116	SAMN15420189	JACBYA000000000.1	na	29388	29388	Staphylococcus capitis	strain=GW2		latest	Contig	Major	Full	2020/07/14	ASM1341540v1	King's College London	GCA_013415405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/415/405/GCF_013415405.1_ASM1341540v1		
GCF_014266065.1	PRJNA224116	SAMN15815261	JACMVC000000000.1	na	29388	29388	Staphylococcus capitis	strain=IIF3SC-B2		latest	Contig	Major	Full	2020/08/22	ASM1426606v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/065/GCF_014266065.1_ASM1426606v1		
GCF_014266085.1	PRJNA224116	SAMN15815262	JACMVD000000000.1	na	29388	29388	Staphylococcus capitis	strain=IIF3SC-B5		latest	Scaffold	Major	Full	2020/08/22	ASM1426608v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/085/GCF_014266085.1_ASM1426608v1		
GCF_014266465.1	PRJNA224116	SAMN15815267	JACMVI000000000.1	na	29388	29388	Staphylococcus capitis	strain=IIF4SC-B1A		latest	Scaffold	Major	Full	2020/08/22	ASM1426646v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266465.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/465/GCF_014266465.1_ASM1426646v1		
GCF_014266475.1	PRJNA224116	SAMN15815274	JACMVP000000000.1	na	29388	29388	Staphylococcus capitis	strain=IIF5SC-B2		latest	Contig	Major	Full	2020/08/22	ASM1426647v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/475/GCF_014266475.1_ASM1426647v1		
GCF_014266725.1	PRJNA224116	SAMN15815273	JACMVO000000000.1	na	29388	29388	Staphylococcus capitis	strain=IIF5SC-B1		latest	Contig	Major	Full	2020/08/22	ASM1426672v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266725.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/725/GCF_014266725.1_ASM1426672v1		
GCF_014267235.1	PRJNA224116	SAMN15815269	JACMVK000000000.1	na	29388	29388	Staphylococcus capitis	strain=IIF4SC-B3		latest	Scaffold	Major	Full	2020/08/22	ASM1426723v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014267235.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/267/235/GCF_014267235.1_ASM1426723v1		
GCF_014436645.1	PRJNA224116	SAMN15660214	JACFTY000000000.1	na	29388	29388	Staphylococcus capitis	strain=MFP08		latest	Contig	Major	Full	2020/09/02	ASM1443664v1	Rouen University	GCA_014436645.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/436/645/GCF_014436645.1_ASM1443664v1		
GCF_900068995.1	PRJNA224116	SAMEA3661573	CZWH00000000.1	na	29388	29388	Staphylococcus capitis	strain=CR07	skin of human	latest	Contig	Major	Full	2015/11/14	CR07	Department of Biosecurity PCL3	GCA_900068995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/068/995/GCF_900068995.1_CR07		
GCF_901482635.1	PRJNA224116	SAMEA3643313	CABEEX000000000.1	na	29388	29388	Staphylococcus capitis	strain=NCTC11045		latest	Contig	Major	Full	2019/05/29	42552_C01	SC	GCA_901482635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/482/635/GCF_901482635.1_42552_C01		assembly from type material
