#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
# assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material
GCF_007681325.1	PRJNA224116	SAMN11792449	VEKS00000000.1	na	1290	1290	Staphylococcus hominis	strain=DE0289		latest	Scaffold	Major	Full	2019/07/30	ASM768132v1	BGI	GCA_007681325.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/325/GCF_007681325.1_ASM768132v1		
GCF_007681385.1	PRJNA224116	SAMN11792431	VEKW00000000.1	na	1290	1290	Staphylococcus hominis	strain=DE0271		latest	Scaffold	Major	Full	2019/07/30	ASM768138v1	BGI	GCA_007681385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/385/GCF_007681385.1_ASM768138v1		
GCF_007681475.1	PRJNA224116	SAMN11792399	VELB00000000.1	na	1290	1290	Staphylococcus hominis	strain=DE0239		latest	Scaffold	Major	Full	2019/07/30	ASM768147v1	BGI	GCA_007681475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/475/GCF_007681475.1_ASM768147v1		
GCF_007681485.1	PRJNA224116	SAMN11792416	VELA00000000.1	na	1290	1290	Staphylococcus hominis	strain=DE0256		latest	Scaffold	Major	Full	2019/07/30	ASM768148v1	BGI	GCA_007681485.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/485/GCF_007681485.1_ASM768148v1		
GCF_007681535.1	PRJNA224116	SAMN11792393	VELD00000000.1	na	1290	1290	Staphylococcus hominis	strain=DE0233		latest	Scaffold	Major	Full	2019/07/30	ASM768153v1	BGI	GCA_007681535.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/535/GCF_007681535.1_ASM768153v1		
GCF_007681585.1	PRJNA224116	SAMN11792385	VELF00000000.1	na	1290	1290	Staphylococcus hominis	strain=DE0225		latest	Scaffold	Major	Full	2019/07/30	ASM768158v1	BGI	GCA_007681585.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/585/GCF_007681585.1_ASM768158v1		
GCF_007681605.1	PRJNA224116	SAMN11792382	VELG00000000.1	na	1290	1290	Staphylococcus hominis	strain=DE0222		latest	Scaffold	Major	Full	2019/07/30	ASM768160v1	BGI	GCA_007681605.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/605/GCF_007681605.1_ASM768160v1		
GCF_007681635.1	PRJNA224116	SAMN11792378	VELH00000000.1	na	1290	1290	Staphylococcus hominis	strain=DE0218		latest	Scaffold	Major	Full	2019/07/30	ASM768163v1	BGI	GCA_007681635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/635/GCF_007681635.1_ASM768163v1		
GCF_007681695.1	PRJNA224116	SAMN11792369	VELK00000000.1	na	1290	1290	Staphylococcus hominis	strain=DE0209		latest	Scaffold	Major	Full	2019/07/30	ASM768169v1	BGI	GCA_007681695.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/695/GCF_007681695.1_ASM768169v1		
GCF_007681755.1	PRJNA224116	SAMN11792348	VELN00000000.1	na	1290	1290	Staphylococcus hominis	strain=DE0188		latest	Scaffold	Major	Full	2019/07/30	ASM768175v1	BGI	GCA_007681755.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/755/GCF_007681755.1_ASM768175v1		
GCF_007681775.1	PRJNA224116	SAMN11792347	VELO00000000.1	na	1290	1290	Staphylococcus hominis	strain=DE0187		latest	Scaffold	Major	Full	2019/07/30	ASM768177v1	BGI	GCA_007681775.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/775/GCF_007681775.1_ASM768177v1		
GCF_007681815.1	PRJNA224116	SAMN11792327	VELR00000000.1	na	1290	1290	Staphylococcus hominis	strain=DE0167		latest	Scaffold	Major	Full	2019/07/30	ASM768181v1	BGI	GCA_007681815.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/815/GCF_007681815.1_ASM768181v1		
GCF_007681825.1	PRJNA224116	SAMN11792316	VELS00000000.1	na	1290	1290	Staphylococcus hominis	strain=DE0156		latest	Scaffold	Major	Full	2019/07/30	ASM768182v1	BGI	GCA_007681825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/825/GCF_007681825.1_ASM768182v1		
GCF_007681865.1	PRJNA224116	SAMN11792313	VELT00000000.1	na	1290	1290	Staphylococcus hominis	strain=DE0153		latest	Contig	Major	Full	2019/07/30	ASM768186v1	BGI	GCA_007681865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/865/GCF_007681865.1_ASM768186v1		
GCF_007681935.1	PRJNA224116	SAMN11792292	VELW00000000.1	na	1290	1290	Staphylococcus hominis	strain=DE0132		latest	Scaffold	Major	Full	2019/07/30	ASM768193v1	BGI	GCA_007681935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/935/GCF_007681935.1_ASM768193v1		
GCF_007681955.1	PRJNA224116	SAMN11792280	VELX00000000.1	na	1290	1290	Staphylococcus hominis	strain=DE0120		latest	Scaffold	Major	Full	2019/07/30	ASM768195v1	BGI	GCA_007681955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/955/GCF_007681955.1_ASM768195v1		
GCF_007814725.1	PRJNA224116	SAMN09714578		na	1290	1290	Staphylococcus hominis	strain=19A		latest	Complete Genome	Major	Full	2019/08/01	ASM781472v1	Sao Paulo State University (Unesp), School of Agricultural and Veterinarian Sciences, Jaboticabal	GCA_007814725.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/814/725/GCF_007814725.1_ASM781472v1		
GCF_009663945.1	PRJNA224116	SAMN13151851	WJUO00000000.1	na	1290	1290	Staphylococcus hominis	strain=SHYJILJH		latest	Contig	Major	Full	2019/11/15	ASM966394v1	NWAFU	GCA_009663945.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/663/945/GCF_009663945.1_ASM966394v1		
GCF_009730115.1	PRJNA224116	SAMN11056462		na	1290	1290	Staphylococcus hominis	strain=FDAARGOS_747		latest	Complete Genome	Major	Full	2019/12/05	ASM973011v1	US Food and Drug Administration	GCA_009730115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/730/115/GCF_009730115.1_ASM973011v1		
GCF_009730135.1	PRJNA224116	SAMN11056461		na	1290	1290	Staphylococcus hominis	strain=FDAARGOS_746		latest	Complete Genome	Major	Full	2019/12/05	ASM973013v1	US Food and Drug Administration	GCA_009730135.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/730/135/GCF_009730135.1_ASM973013v1		
GCF_009897275.1	PRJNA224116	SAMN10929329	SHFC00000000.1	na	1290	1290	Staphylococcus hominis	strain=APC 3824		latest	Contig	Major	Full	2020/01/16	ASM989727v1	University College Cork	GCA_009897275.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/897/275/GCF_009897275.1_ASM989727v1		
GCF_010093095.1	PRJNA224116	SAMN04590066	LWJQ00000000.1	na	1290	1290	Staphylococcus hominis	strain=RE2.9		latest	Contig	Major	Full	2020/02/03	ASM1009309v1	CSIR-Institute of Microbial Technology	GCA_010093095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/093/095/GCF_010093095.1_ASM1009309v1		
GCF_012102295.1	PRJNA224116	SAMN14486421	JAAVMU000000000.1	na	1290	1290	Staphylococcus hominis	strain=UFMG-H7B		latest	Contig	Major	Full	2020/04/06	ASM1210229v1	Universidade Federal de Minas Gerais	GCA_012102295.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/102/295/GCF_012102295.1_ASM1210229v1		
GCF_012273435.1	PRJNA224116	SAMN11056460		na	1290	1290	Staphylococcus hominis	strain=FDAARGOS_745		latest	Chromosome	Major	Full	2020/04/12	ASM1227343v1	US Food and Drug Administration	GCA_012273435.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/273/435/GCF_012273435.1_ASM1227343v1		
GCF_012843365.1	PRJNA224116	SAMN14558281	JABAEZ000000000.1	na	1290	1290	Staphylococcus hominis	strain=MRS-249-WT-4B		latest	Contig	Major	Full	2020/04/25	ASM1284336v1	UniKlinik RWTH Aachen	GCA_012843365.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/843/365/GCF_012843365.1_ASM1284336v1		
GCF_013267575.1	PRJNA224116	SAMN11056477		na	1290	1290	Staphylococcus hominis	strain=FDAARGOS_762		latest	Complete Genome	Major	Full	2020/06/04	ASM1326757v1	US Food and Drug Administration	GCA_013267575.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/267/575/GCF_013267575.1_ASM1326757v1		
GCF_013364435.1	PRJNA224116	SAMN11056463		na	1290	1290	Staphylococcus hominis	strain=FDAARGOS_748		latest	Chromosome	Major	Full	2020/06/22	ASM1336443v1	US Food and Drug Administration	GCA_013364435.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/364/435/GCF_013364435.1_ASM1336443v1		
GCF_014204615.1	PRJNA224116	SAMN14908253	JACHLT000000000.1	na	1290	1290	Staphylococcus hominis	strain=S00278		latest	Scaffold	Major	Full	2020/08/14	ASM1420461v1	DOE Joint Genome Institute	GCA_014204615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/204/615/GCF_014204615.1_ASM1420461v1		
GCF_014264985.1	PRJNA224116	SAMN15815337	JACMXZ000000000.1	na	1290	1290	Staphylococcus hominis	strain=IIF3SC-B11-FOX		latest	Scaffold	Major	Full	2020/08/22	ASM1426498v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014264985.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/264/985/GCF_014264985.1_ASM1426498v1		
GCF_014264995.1	PRJNA224116	SAMN15815334	JACMXW000000000.1	na	1290	1290	Staphylococcus hominis	strain=IIF3SC-B11-P		latest	Contig	Major	Full	2020/08/22	ASM1426499v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014264995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/264/995/GCF_014264995.1_ASM1426499v1		
GCF_014265005.1	PRJNA224116	SAMN15815333	JACMXV000000000.1	na	1290	1290	Staphylococcus hominis	strain=IIF3SW-P2-NN		latest	Scaffold	Major	Full	2020/08/22	ASM1426500v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265005.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/005/GCF_014265005.1_ASM1426500v1		
GCF_014265015.1	PRJNA224116	SAMN15815336	JACMXY000000000.1	na	1290	1290	Staphylococcus hominis	strain=IIF3SC-B11-OX		latest	Scaffold	Major	Full	2020/08/22	ASM1426501v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/015/GCF_014265015.1_ASM1426501v1		
GCF_014265025.1	PRJNA224116	SAMN15815335	JACMXX000000000.1	na	1290	1290	Staphylococcus hominis	strain=IIF3SW-P2-P		latest	Scaffold	Major	Full	2020/08/22	ASM1426502v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265025.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/025/GCF_014265025.1_ASM1426502v1		
GCF_014265085.1	PRJNA224116	SAMN15815329	JACMXR000000000.1	na	1290	1290	Staphylococcus hominis	strain=IIF3SW-P1-OX		latest	Contig	Major	Full	2020/08/22	ASM1426508v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/085/GCF_014265085.1_ASM1426508v1		
GCF_014265095.1	PRJNA224116	SAMN15815331	JACMXT000000000.1	na	1290	1290	Staphylococcus hominis	strain=IIF3SW-P2-FOX		latest	Scaffold	Major	Full	2020/08/22	ASM1426509v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/095/GCF_014265095.1_ASM1426509v1		
GCF_014265115.1	PRJNA224116	SAMN15815332	JACMXU000000000.1	na	1290	1290	Staphylococcus hominis	strain=IIF3SW-B11-OX		latest	Scaffold	Major	Full	2020/08/22	ASM1426511v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/115/GCF_014265115.1_ASM1426511v1		
GCF_014265125.1	PRJNA224116	SAMN15815330	JACMXS000000000.1	na	1290	1290	Staphylococcus hominis	strain=IIF3SW-P1-RA		latest	Scaffold	Major	Full	2020/08/22	ASM1426512v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/125/GCF_014265125.1_ASM1426512v1		
GCF_014265215.1	PRJNA224116	SAMN15815328	JACMXQ000000000.1	na	1290	1290	Staphylococcus hominis	strain=IIF3SW-P1-FOX		latest	Contig	Major	Full	2020/08/22	ASM1426521v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265215.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/215/GCF_014265215.1_ASM1426521v1		
GCF_014265735.1	PRJNA224116	SAMN15815297	JACMWM000000000.1	na	1290	1290	Staphylococcus hominis	strain=151250009-3-258-50		latest	Scaffold	Major	Full	2020/08/22	ASM1426573v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265735.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/735/GCF_014265735.1_ASM1426573v1		
GCF_014266385.1	PRJNA224116	SAMN15815278	JACMVT000000000.1	na	1290	1290	Staphylococcus hominis	strain=IIF7SC-B2		latest	Contig	Major	Full	2020/08/22	ASM1426638v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/385/GCF_014266385.1_ASM1426638v1		
GCF_014266505.1	PRJNA224116	SAMN15815271	JACMVM000000000.1	na	1290	1290	Staphylococcus hominis	strain=IIF4SC-B5		latest	Contig	Major	Full	2020/08/22	ASM1426650v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266505.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/505/GCF_014266505.1_ASM1426650v1		
GCF_014266525.1	PRJNA224116	SAMN15815266	JACMVH000000000.1	na	1290	1290	Staphylococcus hominis	strain=IIF3SC-B11		latest	Scaffold	Major	Full	2020/08/22	ASM1426652v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266525.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/525/GCF_014266525.1_ASM1426652v1		
GCF_014266705.1	PRJNA224116	SAMN15815272	JACMVN000000000.1	na	1290	1290	Staphylococcus hominis	strain=IIF4SC-B9		latest	Contig	Major	Full	2020/08/22	ASM1426670v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/705/GCF_014266705.1_ASM1426670v1		
GCF_014266895.1	PRJNA224116	SAMN15815248	JACMUP000000000.1	na	1290	1290	Staphylococcus hominis	strain=IIF3SW-P2		latest	Scaffold	Major	Full	2020/08/22	ASM1426689v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266895.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/895/GCF_014266895.1_ASM1426689v1		
GCF_014266935.1	PRJNA224116	SAMN15815247	JACMUO000000000.1	na	1290	1290	Staphylococcus hominis	strain=IIF3SW-P1		latest	Scaffold	Major	Full	2020/08/22	ASM1426693v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/935/GCF_014266935.1_ASM1426693v1		
GCF_014267295.1	PRJNA224116	SAMN15815270	JACMVL000000000.1	na	1290	1290	Staphylococcus hominis	strain=IIF4SC-B4		latest	Scaffold	Major	Full	2020/08/22	ASM1426729v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014267295.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/267/295/GCF_014267295.1_ASM1426729v1		
GCF_900006665.1	PRJNA224116	SAMEA3515759	FBVN00000000.1	na	1290	1290	Staphylococcus hominis		J31	latest	Scaffold	Major	Full	2017/02/12	S.hominis_J31	UNIVERSITY OF LIVERPOOL	GCA_900006665.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/006/665/GCF_900006665.1_S.hominis_J31		
GCF_900006675.1	PRJNA224116	SAMEA3515759	FBVO00000000.1	na	1290	1290	Staphylococcus hominis		J31	latest	Contig	Major	Full	2017/02/12	J31_HGAP2	UNIVERSITY OF LIVERPOOL	GCA_900006675.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/006/675/GCF_900006675.1_J31_HGAP2		
GCF_900006735.1	PRJNA224116	SAMEA3515757	FBVI00000000.1	na	1290	1290	Staphylococcus hominis		J23	latest	Scaffold	Major	Full	2017/02/12	S.hominis_J23	UNIVERSITY OF LIVERPOOL	GCA_900006735.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/006/735/GCF_900006735.1_S.hominis_J23		
GCF_900006745.1	PRJNA224116	SAMEA3515758	FBVM00000000.1	na	1290	1290	Staphylococcus hominis		J27	latest	Scaffold	Major	Full	2017/02/12	S.hominis_J27	UNIVERSITY OF LIVERPOOL	GCA_900006745.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/006/745/GCF_900006745.1_S.hominis_J27		
GCF_900006845.1	PRJNA224116	SAMEA3515756	FBVJ00000000.1	na	1290	1290	Staphylococcus hominis		J11	latest	Scaffold	Major	Full	2017/02/12	S.hominis_J11	UNIVERSITY OF LIVERPOOL	GCA_900006845.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/006/845/GCF_900006845.1_S.hominis_J11		
GCF_900006855.1	PRJNA224116	SAMEA3515753	FBVK00000000.1	na	1290	1290	Staphylococcus hominis		B10	latest	Scaffold	Major	Full	2017/02/12	S.hominis_B10	UNIVERSITY OF LIVERPOOL	GCA_900006855.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/006/855/GCF_900006855.1_S.hominis_B10		
GCF_900006865.1	PRJNA224116	SAMEA3515755	FBVH00000000.1	na	1290	1290	Staphylococcus hominis		J6	latest	Scaffold	Major	Full	2017/02/12	S.hominis_J6	UNIVERSITY OF LIVERPOOL	GCA_900006865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/006/865/GCF_900006865.1_S.hominis_J6		
GCF_900006945.1	PRJNA224116	SAMEA3515760	FBVL00000000.1	na	1290	1290	Staphylococcus hominis		I4	latest	Scaffold	Major	Full	2017/02/12	S.hominis_I4	UNIVERSITY OF LIVERPOOL	GCA_900006945.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/006/945/GCF_900006945.1_S.hominis_I4		
GCF_900109865.1	PRJNA224116	SAMN03159421	FOBP00000000.1	na	1290	1290	Staphylococcus hominis	strain=NFPP34		latest	Contig	Major	Full	2016/10/31	IMG-taxon 2599185353 annotated assembly	DOE - JOINT GENOME INSTITUTE	GCA_900109865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/109/865/GCF_900109865.1_IMG-taxon_2599185353_annotated_assembly		
GCF_900119525.1	PRJNA224116	SAMN04487789	FPJS00000000.1	na	1290	1290	Staphylococcus hominis	strain=ZBW5		latest	Scaffold	Major	Full	2016/11/18	IMG-taxon 2623620554 annotated assembly	DOE - JOINT GENOME INSTITUTE	GCA_900119525.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/119/525/GCF_900119525.1_IMG-taxon_2623620554_annotated_assembly		
GCF_900240155.1	PRJNA224116	SAMEA104410607		na	1290	1290	Staphylococcus hominis		Staphylococcus hominis J11	latest	Chromosome	Major	Full	2018/04/04	J11	UNIVERSITY OF LIVERPOOL	GCA_900240155.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/240/155/GCF_900240155.1_J11		
GCF_900240185.1	PRJNA224116	SAMEA104410608		na	1290	1290	Staphylococcus hominis		Staphylococcus hominis J6	latest	Chromosome	Major	Full	2018/04/04	J6	UNIVERSITY OF LIVERPOOL	GCA_900240185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/240/185/GCF_900240185.1_J6		
GCF_900458635.1	PRJNA224116	SAMEA3539708	UHDM00000000.1	na	1290	1290	Staphylococcus hominis	strain=NCTC11320		latest	Contig	Major	Full	2018/08/01	41665_G01	SC	GCA_900458635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/458/635/GCF_900458635.1_41665_G01		assembly from type material
GCF_900458745.1	PRJNA224116	SAMEA3500276	UHDX00000000.1	na	1290	1290	Staphylococcus hominis	strain=NCTC7802		latest	Contig	Major	Full	2018/08/01	40871_D01	SC	GCA_900458745.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/458/745/GCF_900458745.1_40871_D01		
GCF_902386755.1	PRJNA224116	SAMEA5851903	CABMJU000000000.1	na	1290	1290	Staphylococcus hominis		MGYG-HGUT-02399	latest	Scaffold	Major	Full	2019/08/15	UHGG_MGYG-HGUT-02399	EMG	GCA_902386755.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/386/755/GCF_902386755.1_UHGG_MGYG-HGUT-02399		
