#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
# assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material
GCF_001073995.1	PRJNA224116	SAMN03197899	JUWT00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=695_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107399v1	University of Washington	GCA_001073995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/073/995/GCF_001073995.1_ASM107399v1		
GCF_001074005.1	PRJNA224116	SAMN03197910	JUWI00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=705_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107400v1	University of Washington	GCA_001074005.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/005/GCF_001074005.1_ASM107400v1		
GCF_001074075.1	PRJNA224116	SAMN03197934	JUVK00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=73_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107407v1	University of Washington	GCA_001074075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/075/GCF_001074075.1_ASM107407v1		
GCF_001074105.1	PRJNA224116	SAMN03197942	JUVC00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=737_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107410v1	University of Washington	GCA_001074105.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/105/GCF_001074105.1_ASM107410v1		
GCF_001074185.1	PRJNA224116	SAMN03197955	JUUP00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=749_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107418v1	University of Washington	GCA_001074185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/185/GCF_001074185.1_ASM107418v1		
GCF_001074315.1	PRJNA224116	SAMN03197976	JUTU00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=767_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107431v1	University of Washington	GCA_001074315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/315/GCF_001074315.1_ASM107431v1		
GCF_001074435.1	PRJNA224116	SAMN03198010	JUSM00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=798_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107443v1	University of Washington	GCA_001074435.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/435/GCF_001074435.1_ASM107443v1		
GCF_001074445.1	PRJNA224116	SAMN03198012	JUSK00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=8_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107444v1	University of Washington	GCA_001074445.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/445/GCF_001074445.1_ASM107444v1		
GCF_001074495.1	PRJNA224116	SAMN03198015	JUSH00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=801_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107449v1	University of Washington	GCA_001074495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/495/GCF_001074495.1_ASM107449v1		
GCF_001074505.1	PRJNA224116	SAMN03198016	JUSG00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=802_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107450v1	University of Washington	GCA_001074505.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/505/GCF_001074505.1_ASM107450v1		
GCF_001074555.1	PRJNA224116	SAMN03198045	JURD00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=838_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107455v1	University of Washington	GCA_001074555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/555/GCF_001074555.1_ASM107455v1		
GCF_001074715.1	PRJNA224116	SAMN03198076	JUPY00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=87_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107471v1	University of Washington	GCA_001074715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/715/GCF_001074715.1_ASM107471v1		
GCF_001074755.1	PRJNA224116	SAMN03198079	JUPV00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=872_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107475v1	University of Washington	GCA_001074755.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/755/GCF_001074755.1_ASM107475v1		
GCF_001074865.1	PRJNA224116	SAMN03197856	JUYK00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=654_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107486v1	University of Washington	GCA_001074865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/865/GCF_001074865.1_ASM107486v1		
GCF_001074875.1	PRJNA224116	SAMN03198097	JUPD00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=890_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107487v1	University of Washington	GCA_001074875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/875/GCF_001074875.1_ASM107487v1		
GCF_001074895.1	PRJNA224116	SAMN03197858	JUYI00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=656_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107489v1	University of Washington	GCA_001074895.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/895/GCF_001074895.1_ASM107489v1		
GCF_001074955.1	PRJNA224116	SAMN03197970	JUUA00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=761_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107495v1	University of Washington	GCA_001074955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/955/GCF_001074955.1_ASM107495v1		
GCF_001075015.1	PRJNA224116	SAMN03197973	JUTX00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=764_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107501v1	University of Washington	GCA_001075015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/015/GCF_001075015.1_ASM107501v1		
GCF_001075025.1	PRJNA224116	SAMN03197996	JUTA00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=785_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107502v1	University of Washington	GCA_001075025.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/025/GCF_001075025.1_ASM107502v1		
GCF_001075055.1	PRJNA224116	SAMN03198017	JUSF00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=803_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107505v1	University of Washington	GCA_001075055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/055/GCF_001075055.1_ASM107505v1		
GCF_001075065.1	PRJNA224116	SAMN03198011	JUSL00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=799_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107506v1	University of Washington	GCA_001075065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/065/GCF_001075065.1_ASM107506v1		
GCF_001075095.1	PRJNA224116	SAMN03198032	JURQ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=818_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107509v1	University of Washington	GCA_001075095.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/095/GCF_001075095.1_ASM107509v1		
GCF_001075105.1	PRJNA224116	SAMN03198033	JURP00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=819_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107510v1	University of Washington	GCA_001075105.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/105/GCF_001075105.1_ASM107510v1		
GCF_001075135.1	PRJNA224116	SAMN03198036	JURM00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=821_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107513v1	University of Washington	GCA_001075135.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/135/GCF_001075135.1_ASM107513v1		
GCF_001075165.1	PRJNA224116	SAMN03198058	JUQQ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=849_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107516v1	University of Washington	GCA_001075165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/165/GCF_001075165.1_ASM107516v1		
GCF_001075235.1	PRJNA224116	SAMN03198104	JUOW00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=897_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107523v1	University of Washington	GCA_001075235.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/235/GCF_001075235.1_ASM107523v1		
GCF_001075255.1	PRJNA224116	SAMN03198127	JUNZ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=916_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107525v1	University of Washington	GCA_001075255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/255/GCF_001075255.1_ASM107525v1		
GCF_001075295.1	PRJNA224116	SAMN03198128	JUNY00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=917_2_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107529v1	University of Washington	GCA_001075295.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/295/GCF_001075295.1_ASM107529v1		
GCF_001075315.1	PRJNA224116	SAMN03198133	JUNT00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=919_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107531v1	University of Washington	GCA_001075315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/315/GCF_001075315.1_ASM107531v1		
GCF_001075335.1	PRJNA224116	SAMN03198138	JUNP00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=921_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107533v1	University of Washington	GCA_001075335.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/335/GCF_001075335.1_ASM107533v1		
GCF_001075395.1	PRJNA224116	SAMN03198153	JUMZ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=934_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107539v1	University of Washington	GCA_001075395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/395/GCF_001075395.1_ASM107539v1		
GCF_001075405.1	PRJNA224116	SAMN03198154	JUMY00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=935_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107540v1	University of Washington	GCA_001075405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/405/GCF_001075405.1_ASM107540v1		
GCF_001075435.1	PRJNA224116	SAMN03198159	JUMT00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=94_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107543v1	University of Washington	GCA_001075435.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/435/GCF_001075435.1_ASM107543v1		
GCF_001075515.1	PRJNA224116	SAMN03198191	JULN00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=971_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107551v1	University of Washington	GCA_001075515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/515/GCF_001075515.1_ASM107551v1		
GCF_001075525.1	PRJNA224116	SAMN03198192	JULM00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=972_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107552v1	University of Washington	GCA_001075525.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/525/GCF_001075525.1_ASM107552v1		
GCF_001075555.1	PRJNA224116	SAMN03198219	JUKL00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=997_SHAE		latest	Contig	Major	Full	2015/07/10	ASM107555v1	University of Washington	GCA_001075555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/555/GCF_001075555.1_ASM107555v1		
GCF_001075575.1	PRJNA224116	SAMN03198220	JUKK00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=998_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107557v1	University of Washington	GCA_001075575.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/575/GCF_001075575.1_ASM107557v1		
GCF_001075595.1	PRJNA224116	SAMN03198106	JUOU00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=899_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107559v1	University of Washington	GCA_001075595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/595/GCF_001075595.1_ASM107559v1		
GCF_001075605.1	PRJNA224116	SAMN03198117	JUOJ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=91_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107560v1	University of Washington	GCA_001075605.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/605/GCF_001075605.1_ASM107560v1		
GCF_001075635.1	PRJNA224116	SAMN03198129	JUNX00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=917_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107563v1	University of Washington	GCA_001075635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/635/GCF_001075635.1_ASM107563v1		
GCF_001075685.1	PRJNA224116	SAMN03198136	JUNR00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=920_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107568v1	University of Washington	GCA_001075685.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/685/GCF_001075685.1_ASM107568v1		
GCF_001075775.1	PRJNA224116	SAMN03198157	JUMV00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=938_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107577v1	University of Washington	GCA_001075775.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/775/GCF_001075775.1_ASM107577v1		
GCF_001075795.1	PRJNA224116	SAMN03198166	JUMM00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=946_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107579v1	University of Washington	GCA_001075795.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/795/GCF_001075795.1_ASM107579v1		
GCF_001075805.1	PRJNA224116	SAMN03198167	JUML00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=947_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107580v1	University of Washington	GCA_001075805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/805/GCF_001075805.1_ASM107580v1		
GCF_001075835.1	PRJNA224116	SAMN03198181	JULX00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=961_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107583v1	University of Washington	GCA_001075835.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/835/GCF_001075835.1_ASM107583v1		
GCF_001075855.1	PRJNA224116	SAMN03198188	JULQ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=968_SHAE		latest	Scaffold	Major	Full	2015/07/10	ASM107585v1	University of Washington	GCA_001075855.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/855/GCF_001075855.1_ASM107585v1		
GCF_001075885.1	PRJNA224116	SAMN03198134	JUNS00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=92_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107588v1	University of Washington	GCA_001075885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/885/GCF_001075885.1_ASM107588v1		
GCF_001075945.1	PRJNA224116	SAMN03198155	JUMX00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=936_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107594v1	University of Washington	GCA_001075945.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/945/GCF_001075945.1_ASM107594v1		
GCF_001075955.1	PRJNA224116	SAMN03198158	JUMU00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=939_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107595v1	University of Washington	GCA_001075955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/075/955/GCF_001075955.1_ASM107595v1		
GCF_001076005.1	PRJNA224116	SAMN03198193	JULL00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=973_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107600v1	University of Washington	GCA_001076005.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/076/005/GCF_001076005.1_ASM107600v1		
GCF_001076045.1	PRJNA224116	SAMN03198198	JULG00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=978_SEPI		latest	Contig	Major	Full	2015/07/10	ASM107604v1	University of Washington	GCA_001076045.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/076/045/GCF_001076045.1_ASM107604v1		
GCF_001076185.1	PRJNA224116	SAMN03197300	JVTV00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1321_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107618v1	University of Washington	GCA_001076185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/076/185/GCF_001076185.1_ASM107618v1		
GCF_001076235.1	PRJNA224116	SAMN03197318	JVTC00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1337_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107623v1	University of Washington	GCA_001076235.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/076/235/GCF_001076235.1_ASM107623v1		
GCF_001076265.1	PRJNA224116	SAMN03197321	JVSZ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=134_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107626v1	University of Washington	GCA_001076265.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/076/265/GCF_001076265.1_ASM107626v1		
GCF_001076305.1	PRJNA224116	SAMN03197151	JVZN00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=1191_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107630v1	University of Washington	GCA_001076305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/076/305/GCF_001076305.1_ASM107630v1		
GCF_001076465.1	PRJNA224116	SAMN03197667	JVFR00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=475_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107646v1	University of Washington	GCA_001076465.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/076/465/GCF_001076465.1_ASM107646v1		
GCF_001076495.1	PRJNA224116	SAMN03197669	JVFP00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=477_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107649v1	University of Washington	GCA_001076495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/076/495/GCF_001076495.1_ASM107649v1		
GCF_001076655.1	PRJNA224116	SAMN03197490	JVMM00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=295_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107665v1	University of Washington	GCA_001076655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/076/655/GCF_001076655.1_ASM107665v1		
GCF_001077065.1	PRJNA224116	SAMN03198008	JUSO00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=795_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107706v1	University of Washington	GCA_001077065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/077/065/GCF_001077065.1_ASM107706v1		
GCF_001077145.1	PRJNA224116	SAMN03197969	JUUB00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=760_SEPI		latest	Scaffold	Major	Full	2015/07/10	ASM107714v1	University of Washington	GCA_001077145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/077/145/GCF_001077145.1_ASM107714v1		
GCF_001298115.1	PRJNA224116	SAMN03859970	LGJG00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=ST14		latest	Contig	Major	Full	2015/09/24	ASM129811v1	Hasselt University	GCA_001298115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/298/115/GCF_001298115.1_ASM129811v1		
GCF_001310935.1	PRJNA224116	SAMD00000465	BAZV00000000.1	na	1236978	1282	Staphylococcus epidermidis JCM 2414	strain=JCM 2414		latest	Contig	Major	Full	2015/10/01	ASM131093v1	The University of Tokyo	GCA_001310935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/310/935/GCF_001310935.1_ASM131093v1		assembly from type material
GCF_001412455.1	PRJNA224116	SAMN03996083	LILE00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=MTCC 3382		latest	Contig	Major	Full	2015/10/26	ASM141245v1	CSIR-Institute of Microbial Technology	GCA_001412455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/412/455/GCF_001412455.1_ASM141245v1		
GCF_001431005.1	PRJNA224116	SAMN04041579	LJIF00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=NW32		latest	Contig	Major	Full	2015/11/03	ASM143100v1	Northwest A&F University	GCA_001431005.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/431/005/GCF_001431005.1_ASM143100v1		
GCF_001457235.1	PRJNA224116	SAMN04286639	LNSW00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=AU24		latest	Contig	Major	Full	2015/12/04	ASM145723v1	Aarhus University	GCA_001457235.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/457/235/GCF_001457235.1_ASM145723v1		
GCF_001465365.1	PRJNA224116	SAMN03097231	JRVO00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE4.6		latest	Contig	Major	Full	2015/12/11	ASM146536v1	CSIR-Institute of Microbial Technology	GCA_001465365.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/465/365/GCF_001465365.1_ASM146536v1		
GCF_001465375.1	PRJNA224116	SAMN03097230	JRVN00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE2.9		latest	Contig	Major	Full	2015/12/11	ASM146537v1	CSIR-Institute of Microbial Technology	GCA_001465375.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/465/375/GCF_001465375.1_ASM146537v1		
GCF_001465385.1	PRJNA224116	SAMN03097232	JRVP00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE4.7		latest	Contig	Major	Full	2015/12/11	ASM146538v1	CSIR-Institute of Microbial Technology	GCA_001465385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/465/385/GCF_001465385.1_ASM146538v1		
GCF_001465395.1	PRJNA224116	SAMN03097233	JRVQ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SE4.8		latest	Contig	Major	Full	2015/12/11	ASM146539v1	CSIR-Institute of Microbial Technology	GCA_001465395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/465/395/GCF_001465395.1_ASM146539v1		
GCF_001469315.1	PRJNA224116	SAMN04299194	LNUS00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=AU23		latest	Scaffold	Major	Full	2015/12/18	ASM146931v1	Aarhus University	GCA_001469315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/315/GCF_001469315.1_ASM146931v1		
GCF_001469325.1	PRJNA224116	SAMN04296969	LNUN00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=AU21		latest	Contig	Major	Full	2015/12/18	ASM146932v1	Aarhus University	GCA_001469325.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/325/GCF_001469325.1_ASM146932v1		
GCF_001469335.1	PRJNA224116	SAMN04304556	LOAT00000000.1	na	1008454	1282	Staphylococcus epidermidis FS1	strain=FS1		latest	Contig	Major	Full	2015/12/18	ASM146933v1	Aarhus University	GCA_001469335.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/469/335/GCF_001469335.1_ASM146933v1		
GCF_001473265.2	PRJNA224116	SAMN03996302	LORL00000000.2	na	1282	1282	Staphylococcus epidermidis	strain=FDAARGOS_157		latest	Contig	Major	Full	2018/01/19	ASM147326v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_001473265.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/473/265/GCF_001473265.2_ASM147326v2		
GCF_001476515.1	PRJNA224116	SAMN03401364	LDTG00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SA6		latest	Contig	Major	Full	2015/12/22	ASM147651v1	Bacterial Genomics and Evolution Laboratory, CSIR-Institute of Microbial Technology, Sector 39-A, Chandigarh, India	GCA_001476515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/476/515/GCF_001476515.1_ASM147651v1		
GCF_001476525.1	PRJNA224116	SAMN03401365	LDTJ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SB7c		latest	Contig	Major	Full	2015/12/22	ASM147652v1	Bacterial Genomics and Evolution Laboratory, CSIR-Institute of Microbial Technology, Sector 39-A, Chandigarh, India	GCA_001476525.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/476/525/GCF_001476525.1_ASM147652v1		
GCF_001476925.1	PRJNA224116	SAMN03401352	LDTH00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SA8		latest	Contig	Major	Full	2015/12/22	ASM147692v1	Bacterial Genomics and Evolution Laboratory, CSIR-Institute of Microbial Technology, Sector 39-A, Chandigarh, India	GCA_001476925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/476/925/GCF_001476925.1_ASM147692v1		
GCF_001477325.1	PRJNA224116	SAMN03401354	LDTI00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SB7b		latest	Contig	Major	Full	2015/12/22	ASM147732v1	Bacterial Genomics and Evolution Laboratory, CSIR-Institute of Microbial Technology, Sector 39-A, Chandigarh, India	GCA_001477325.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/477/325/GCF_001477325.1_ASM147732v1		
GCF_001511655.2	PRJNA224116	SAMEA3644459	CZRO000000000.2	na	1282	1282	Staphylococcus epidermidis	strain=Tu	SETU	latest	Scaffold	Major	Full	2016/02/09	SETU.2	UNIVERSITY OF LIVERPOOL	GCA_001511655.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/511/655/GCF_001511655.2_SETU.2		
